ID-LB|Leikaschlüssel|Name|Name2|Updatedatum|ID-OD|Bezeichnung OD|Links
B100019.LB.102835424|99109046069000|Nummern für Luftfunkstellen des mobilen Flug- und Flugnavigationsfunks (Ausstellung einer Aircraft Station Licence) Zuteilung|Rufzeichen für Luftfunkstellen (Aircraft Station Licence) beantragen|20.01.2025 00:48|||
B100019.LB.102835426|99109047069000|Nummern für Schiffsfunkstellen des mobilen See- und Binnenschifffahrtsfunks (Ausstellung einer Schiffsstation Licence) Zuteilung|Nummernzuteilung für die Sport- oder Berufsschifffahrt (Ship Station Licence) beantragen|20.01.2025 00:48|||
B100019.LB.102835427|99154002000000|Rechte und Pflichten von Flug-, Zug-, Schiffs- und Busreisenden in und aus der Union und von Personen, die Pauschalreisen oder verbundene Reiseleistungen in Anspruch nehmen|Passagierrechte|20.01.2025 00:48|||
B100019.LB.102835428|99154003000000|Hilfeleistung bei eingeschränkter Mobilität bei Reisen in und aus der Union|Reisemobilität bei Behinderungen|20.01.2025 00:48|||
B100019.LB.102835429|99154004000000|Mitnahme von Tieren, Pflanzen, Alkohol, Tabak, Zigaretten und anderen Waren bei Reisen in der Union|Tiere, Pflanzen, Alkohol, Tabak und Zigaretten bei Reisen in der EU mitnehmen|20.01.2025 00:48|||
B100019.LB.102835430|99154005000000|Anrufe und Versand und Empfang von elektronischen Nachrichten und elektronischen Daten innerhalb der Union|Roaming (Anrufe, SMS, mobile Daten) innerhalb der EU|20.01.2025 00:48|||
B100019.LB.102835431|99154006000000|Arbeitssuche in einem anderen Mitgliedstaat|Arbeitsplatzsuche|20.01.2025 00:48|||
B100019.LB.102835432|99154007000000|Aufnahme einer Beschäftigung in einem anderen Mitgliedstaat|Arbeitsaufnahme|20.01.2025 00:48|||
B100019.LB.102835433|99154008000000|Anerkennung von Qualifikationen zum Zwecke der Beschäftigung in einem anderen Mitgliedstaat|Anerkennung von ausländischen Berufsqualifikationen|20.01.2025 00:48|||
B100019.LB.102835434|99154009000000|Besteuerung in einem anderen Mitgliedstaat|Einkommensteuern|20.01.2025 00:48|||
B100019.LB.102835435|99154010000000|Haftungs- und Pflichtversicherungsbestimmungen im Zusammenhang mit der Niederlassung oder Beschäftigung in einem anderen Mitgliedstaat|Haftungs- und Pflichtversicherungsbestimmungen in einem anderen Mitgliedstaat|20.01.2025 00:48|||
B100019.LB.102835436|99154011000000|Gesetzlich oder durch Rechtsverordnung geregelte Beschäftigungsbedingungen - auch für entsandte Arbeitnehmer - (einschließlich Informationen über Arbeitsstunden, bezahlten Urlaub, Urlaubsansprüche, Rechte und Pflichten bei Überstunden, Gesundheitskontrollen, Beendigung von Verträgen, Kündigung oder Entlassungen)|Beschäftigungsbedingungen|20.01.2025 00:48|||
B100019.LB.102835437|99154012000000|Gleichbehandlung (Vorschriften zum Verbot von Diskriminierung am Arbeitsplatz, über gleiche Entlohnung für Männer und Frauen und über gleiche Entlohnung für Beschäftigte mit befristeten oder unbefristeten Arbeitsverträgen)|Gleichbehandlung|20.01.2025 00:48|||
B100019.LB.102835443|99154013000000|Gesundheits- und Sicherheitsvorschriften im Zusammenhang mit verschiedenen Arten von Tätigkeiten|Gesundheits- und Sicherheitsvorschriften am Arbeitsplatz|20.01.2025 00:48|||
B100019.LB.102835444|99154014000000|Rechte und Pflichten im Bereich der sozialen Sicherheit in der Union, auch im Zusammenhang mit Renten|Soziale Sicherheit|20.01.2025 00:48|||
B100019.LB.102837919|99154015000000|Vorübergehende oder dauerhafte Mitnahme eines Kraftfahrzeugs in einen anderen Mitgliedstaat|Autozulassung in einem anderen EU-Land|20.01.2025 00:48|||
B100019.LB.102837920|99154016000000|Erwerb und Verlängerung eines Führerscheins|Führerschein erwerben oder verlängern|20.01.2025 00:48|||
B100019.LB.102837921|99154017000000|Abschluss einer Kfz-Pflichtversicherung|KFZ-Pflichtversicherung|20.01.2025 00:48|||
B100019.LB.102837922|99154018000000|Kauf und Verkauf eines Kraftfahrzeugs in einem anderen Mitgliedstaat|Fahrzeuge kaufen und verkaufen|20.01.2025 00:48|||
B100019.LB.102837923|99154019000000|Nationale Verkehrsvorschriften und Anforderungen an Fahrer, einschließlich allgemeiner Vorschriften für die Nutzung der nationalen Straßenverkehrsinfrastruktur: zeitabhängige Gebühren (Vignette), entfernungsabhängige Gebühren (Maut), Emissionsplakette|Verkehrsvorschriften (Maut, Vignette, Emissionsplakette)|20.01.2025 00:48|||
B100019.LB.102837924|99154020000000|Vorübergehender oder dauerhafter Umzug in einen anderen Mitgliedstaat|Vorübergehender oder dauerhafter Umzug in einen anderen Mitgliedstaat|20.01.2025 00:48|||
B100019.LB.102837925|99154021000000|Kauf und Verkauf von Immobilien, einschließlich aller Bedingungen und Pflichten im Zusammenhang mit der Besteuerung, dem Eigentum oder der Nutzung von Immobilien (auch als Zweitwohnsitz)|Bedingungen und Verpflichtungen im Zusammenhang mit Kauf und Verkauf von Immobilien|20.01.2025 00:48|||
B100019.LB.102837926|99154022000000|Teilnahme an Kommunalwahlen und Wahlen zum Europäischen Parlament|Teilnahme an Wahlen|20.01.2025 00:48|||
B100019.LB.102837928|99154024000000|Voraussetzungen für die Einbürgerung von Staatsangehörigen eines anderen Mitgliedstaats|Einbürgerungsvoraussetzungen für Staatsangehörige eines anderen Mitgliedstaats|20.01.2025 00:48|||
B100019.LB.102837929|99154025000000|Vorschriften für den Todesfall, einschließlich solcher über die Überführung der sterblichen Überreste in einen anderen Mitgliedstaat|Vorschriften im Todesfall|20.01.2025 00:48|||
B100019.LB.102837930|99154026000000|Bildungswesen in einem anderen Mitgliedstaat, einschließlich der frühkindlichen Betreuung, Bildung und Erziehung, der Primar- und Sekundarschulbildung, der Hochschulbildung und der Erwachsenenbildung|Bildungswesen in einem anderen Mitgliedstaat|20.01.2025 00:48|||
B100019.LB.102837931|99154027000000|Freiwilligendienst in einem anderen Mitgliedstaat|Freiwilligendienst|20.01.2025 00:48|||
B100019.LB.102837932|99154028000000|Praktika in einem anderen Mitgliedstaat|Praktika|20.01.2025 00:48|||
B100019.LB.102837933|99154029000000|Forschungstätigkeit in einem anderen Mitgliedstaat als Teil eines Bildungsprogramms|Forschungsarbeiten in einem anderen Mitgliedstaat|20.01.2025 00:48|||
B100019.LB.102837935|99154030000000|Medizinische Behandlung in einem anderen Mitgliedstaat|Arzt- oder Krankenhausbesuch im Ausland|20.01.2025 00:48|||
B100019.LB.102837936|99154031000000|Kauf von verordneten Arzneimitteln in einem anderen Mitgliedstaat als dem, in dem die Verordnung ausgestellt wurde, online oder vor Ort|Arzneimittel in einem anderen EU-Land kaufen|20.01.2025 00:48|||
B100019.LB.102837937|99154032000000|Krankenversicherungsbestimmungen für kurze oder längere Aufenthalte in einem anderen Mitgliedstaat und Antrag auf Ausstellung einer Europäischen Krankenversicherungskarte|Krankenversicherungsbestimmungen und Antrag auf Ausstellung einer Europäischen Krankenversicherungskarte|20.01.2025 00:48|||
B100019.LB.102837938|99154033000000|Allgemeine Informationen über Zugangsrechte zu verfügbaren öffentlichen Präventionsmaßnahmen im Gesundheitsbereich und über die Pflichten zur Teilnahme an diesen Maßnahmen|Pflichtimpfprogramme und Vorsorge-/Früherkennungsuntersuchungen|20.01.2025 00:48|||
B100019.LB.102837939|99154034000000|Dienste, die über die nationalen Notrufnummern (einschließlich 112 und 116) zur Verfügung gestellt werden|Nationale Notrufnummern für medizinische Notfälle|20.01.2025 00:48|||
B100019.LB.102837940|99154035000000|Rechte und Voraussetzungen für den Einzug in eine stationäre Pflegeeinrichtung|In stationäre Pflegeeinrichtungen einziehen|20.01.2025 00:48|||
B100019.LB.102837941|99154036000000|Geburt, Sorgerecht für Minderjährige, elterliche Pflichten, Vorschriften für Leihmutterschaft und Adoption, einschließlich Stiefkindadoption, Unterhaltspflichten für Kinder bei grenzüberschreitenden familiären Gegebenheiten|Elterliche Verantwortung für minderjährige Kinder|20.01.2025 00:48|||
B100019.LB.102837942|99154037000000|Leben in einer binationalen Partnerschaft, auch einer gleichgeschlechtlichen Partnerschaft (Eheschließung, zivile/eingetragene Partnerschaft, Trennung, Scheidung, Güterrecht, Rechte von Lebenspartnern)|Regeln und Anerkennung der Ehe|20.01.2025 00:48|||
B100019.LB.102837943|99154038000000|Vorschriften für die Anerkennung der Geschlechtszugehörigkeit|Vorschriften für die Anerkennung der Geschlechtszugehörigkeit|20.01.2025 00:48|||
B100019.LB.102837944|99154039000000|Erbansprüche und -pflichten in einem anderen Mitgliedstaat, einschließlich Steuervorschriften|Erbansprüche und -pflichten in einem anderen Mitgliedstaat|20.01.2025 00:48|||
B100019.LB.102837945|99154040000000|Rechte und Vorschriften für Fälle der grenzüberschreitenden Kindesentführung durch einen Elternteil|Grenzüberschreitende Kindesentführung durch einen Elternteil|20.01.2025 00:48|||
B100019.LB.102837946|99154041000000|Kauf von Waren, digitalen Inhalten oder entgeltliche Inanspruchnahme von Dienstleistungen aus einem anderen Mitgliedstaat (auch Finanzdienstleistungen), online oder vor Ort|Rechte beim Einkaufen|20.01.2025 00:48|||
B100019.LB.102837947|99154042000000|Besitz eines Bankkontos in einem anderen Mitgliedstaat|Bankkonten in der EU|20.01.2025 00:48|||
B100019.LB.102837948|99154043000000|Inanspruchnahme von öffentlichen Dienstleistungen, z. B. Gas-, Strom-, Wasserversorgung, Beseitigung von Haushaltsabfällen, Telekommunikationsdienstleistungen und Internet|Inanspruchnahme von öffentlichen Dienstleistungen|20.01.2025 00:48|||
B100019.LB.102837949|99154044000000|Zahlungen, einschließlich Überweisungen, Verzögerungen bei grenzüberschreitenden Zahlungen|Zahlungen, Überweisungen und Schecks|20.01.2025 00:48|||
B100019.LB.102837961|99154045000000|Verbraucherrechte und Garantien im Zusammenhang mit dem Kauf von Waren und Dienstleistungen, einschließlich Verfahren für die Beilegung von Verbraucherrechtsstreitigkeiten und die Verbraucherentschädigung|Verbraucherrechte und Garantien beim Einkaufen|20.01.2025 00:48|||
B100019.LB.102837962|99154046000000|Sicherheit von Verbraucherprodukten|Sicherheit von Verbraucherprodukten|20.01.2025 00:48|||
B100019.LB.102837963|99154047000000|Mieten eines Kraftfahrzeugs|Fahrzeuge mieten|20.01.2025 00:48|||
B100019.LB.102837964|99154048000000|Ausübung der Rechte der Betroffenen im Zusammenhang mit dem Schutz personenbezogener Daten|Datenschutz und Privatsphäre im Online-Umfeld|20.01.2025 00:48|||
B100019.LB.102837976|99155002000000|01. Einheitliche Ansprechpartner|Netzwerk Einheitlicher Ansprechpartner|20.01.2025 00:48|||
B100019.LB.102837977|99155003000000|03. Produktinformationsstellen für das Bauwesen|Produktinformationsstellen für das Bauwesen|20.01.2025 00:48|||
B100019.LB.102837978|99155004000000|04. Nationale Beratungszentren für Berufsqualifikationen|Nationales Beratungszentrum für Berufsqualifikationen|20.01.2025 00:48|||
B100019.LB.102837979|99155005000000|05. Nationale Kontaktstellen für die grenzüberschreitende Gesundheitsversorgung|EU-PATIENTEN.DE|20.01.2025 00:48|||
B100019.LB.102837980|99155006000000|06. Europäisches Netz der Arbeitsvermittlungen (EURES)|EURES-Deutschland: Arbeiten und Leben in Europa|20.01.2025 00:48|||
B100019.LB.102837981|99155007000000|07. Online-Streitbeilegung|Kontaktstelle für Online-Streitbeilegung|20.01.2025 00:48|||
B100019.LB.102837982|99154049000000|Eintragung, Änderung der Rechtsform oder Schließung eines Unternehmens (Registrierungsverfahren und Rechtsformen für geschäftliche Tätigkeiten)|Gründung oder Schließung eines Unternehmens|20.01.2025 00:48|||
B100019.LB.102837983|99154050000000|Verlagerung eines Unternehmens in einen anderen Mitgliedstaat|Unternehmensverlagerung|20.01.2025 00:48|||
B100019.LB.102837984|99154051000000|Rechte des geistigen Eigentums (Antrag auf Erteilung eines Patents, Anmeldung einer Marke, einer Zeichnung oder eines Gebrauchsmusters, Erwerb einer Lizenz für die Vervielfältigung)|Rechte des geistigen Eigentums|20.01.2025 00:48|||
B100019.LB.102837986|99154052000000|Fairness und Transparenz von Geschäftspraktiken, einschließlich Verbraucherrechte und Garantien im Zusammenhang mit dem Verkauf von Waren und Dienstleistungen|Unternehmensgründung: Fairness und Transparenz von Geschäftspraktiken|20.01.2025 00:48|||
B100019.LB.102837987|99154053000000|Angebot von Online-Verfahren für grenzüberschreitende Zahlungen beim Online-Verkauf von Waren und Dienstleistungen|grenzüberschreitende Zahlungen beim Online-Verkauf von Waren und Dienstleistungen|20.01.2025 00:48|||
B100019.LB.102837988|99154054000000|Rechte und Pflichten aufgrund des Vertragsrechts, einschließlich Verzugszinsen|Unternehmensgründung: Vertragsrecht, einschließlich Verzugszinsen|20.01.2025 00:48|||
B100019.LB.102837989|99154055000000|Insolvenzverfahren und Liquidation von Unternehmen|Insolvenzverfahren und Liquidation von Unternehmen|20.01.2025 00:48|||
B100019.LB.102837990|99154056000000|Kreditversicherung|Unternehmensgründung: Kreditversicherung|20.01.2025 00:48|||
B100019.LB.102837991|99154057000000|Unternehmensfusionen oder Verkauf eines Unternehmens|Unternehmensgründung: Unternehmensfusionen oder Verkauf eines Unternehmens|20.01.2025 00:48|||
B100019.LB.102837992|99154058000000|Zivilrechtliche Haftung der Direktoren eines Unternehmens|Haftung der Geschäftsführung von Unternehmen|20.01.2025 00:48|||
B100019.LB.102837993|99154059000000|Vorschriften und Pflichten im Zusammenhang mit der Verarbeitung personenbezogener Daten|Datenschutz|20.01.2025 00:48|||
B100019.LB.102837994|99154060000000|Gesetzlich oder durch Rechtsverordnung geregelte Beschäftigungsbedingungen einschließlich Arbeitsstunden, bezahlter Urlaub, Urlaubsansprüche, Rechte und Pflichten in Bezug auf Überstunden, Gesundheitskontrollen, Beendigung von Verträgen, Kündigung oder Entlassungen)|Beschäftigungsbedingungen|20.01.2025 00:48|||
B100019.LB.102837995|99154061000000|Rechte und Pflichten im Bereich der sozialen Sicherheit in der Union (Registrierung als Arbeitgeber, Registrierung von Beschäftigten, Mitteilung über das Ende eines Vertrags eines Beschäftigten, Zahlung von Sozialbeiträgen, Rechte und Pflichten im Zusammenhang mit Renten)|Sozialversicherung und Rente|20.01.2025 00:48|||
B100019.LB.102837996|99154062000000|Beschäftigung von Arbeitnehmern in anderen Mitgliedstaaten (Entsendung von Arbeitnehmern, Vorschriften über den freien Dienstleistungsverkehr, Wohnsitzanforderungen für Arbeitnehmer)|Beschäftigung von Arbeitnehmern in anderen Mitgliedstaaten|20.01.2025 00:48|||
B100019.LB.102837997|99154063000000|Gleichbehandlung (Vorschriften gegen Diskriminierung am Arbeitsplatz, Vorschriften zur gleichen Entlohnung für Männer und Frauen, gleiche Entlohnung für Beschäftigte mit befristeten oder mit unbefristeten Arbeitsverträgen)|Gleichbehandlung am Arbeitsplatz|20.01.2025 00:48|||
B100019.LB.102837998|99154064000000|Vorschriften für die Arbeitnehmervertretung|Vorschriften für die Arbeitnehmervertretung|20.01.2025 00:48|||
B100019.LB.102837999|99154065000000|Mehrwertsteuer: Informationen über die allgemeinen Vorschriften, Sätze und Ausnahmeregelungen, MwSt.-Registrierung und -Zahlung, MwSt.-Erstattung|Mehrwertsteuer|20.01.2025 00:48|||
B100019.LB.102840700|99154066000000|Verbrauchsteuern: Informationen über die allgemeinen Vorschriften, Sätze und Ausnahmeregelungen, Verbrauchsteuerregistrierung und -zahlung, Verbrauchsteuererstattung|Verbrauchsteuern|20.01.2025 00:48|||
B100019.LB.102840701|99154067000000|Zölle und andere Steuern und Abgaben, die auf Einfuhren erhoben werden|Verbrauchsteuerpflichtige Erzeugnisse|20.01.2025 00:48|||
B100019.LB.102840702|99154068000000|Zollverfahren für Einfuhren und Ausfuhren gemäß dem Zollkodex der Union|Zollverfahren für Einfuhren und Ausfuhren in der EU|20.01.2025 00:48|||
B100019.LB.102840703|99154069000000|Sonstige Steuern: Zahlung, Sätze, Steuererklärungen|Sonstige Steuern|20.01.2025 00:48|||
B100019.LB.102840704|99154070000000|Erlangung der CE-Kennzeichnung|CE-Kennzeichnung erhalten|20.01.2025 00:48|||
B100019.LB.102840705|99154071000000|Vorschriften für und Anforderungen an Erzeugnisse|Produktanforderungen|20.01.2025 00:48|||
B100019.LB.102840706|99154072000000|Feststellung der geltenden Normen, technischen Spezifikationen und Zertifizierung der Produkte|Normen, technische Spezifikationen und Zertifizierung von Produkten|20.01.2025 00:48|||
B100019.LB.102840707|99154073000000|Gegenseitige Anerkennung von Produkten, die keinen Unionsspezifikationen unterliegen|Gegenseitige Anerkennung von Produkten, die keinen Unionsspezifikationen unterliegen|20.01.2025 00:48|||
B100019.LB.102840708|99154074000000|Anforderungen in Bezug auf die Einstufung, Kennzeichnung und Verpackung von gefährlichen Chemikalien|Einstufung, Kennzeichnung und Verpackung von gefährlichen Chemikalien|20.01.2025 00:48|||
B100019.LB.102840709|99154075000000|Verkäufe im Fernabsatz und außerhalb von Geschäftsräumen: Informationen, die Verbrauchern vorab zu erteilen sind, schriftliche Vertragsbestätigung, Rücktritt von einem Vertrag, Lieferung der Waren, sonstige spezifische Verpflichtungen|Fernabsatz: Verbraucherinformation, Verträge und Widerruf, Lieferung|20.01.2025 00:48|||
